name,type,primary_key_type,coding_name,is_sparse_coding,is_multi_select,referenced_entity_field,relationship,folder_path,title,units,description,sheet
INVESTIGATION_DATE_1,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_1,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_10,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_10,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_11,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_11,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_12,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_12,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_2,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_2,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_3,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_3,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_4,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_4,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_5,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_5,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_6,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_6,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_7,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_7,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_8,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_8,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_DATE_9,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_DATE_9,,The date on which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_1,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_1,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_10,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_10,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_11,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_11,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_12,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_12,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_2,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_2,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_3,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_3,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_4,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_4,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_5,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_5,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_6,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_6,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_7,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_7,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_8,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_8,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
INVESTIGATION_TIME_9,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,INVESTIGATION_TIME_9,,The time at which investigations were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE CLINICAL INVESTIGATION).,linked_nhse_health_records
PERIOD_LENGTH,string,,PERIOD_LENGTH_ecds_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,PERIOD_LENGTH,,The total time of the subject referral to treatment period calculated by subtracting the Referral To Treatment Period Start Date from the Referral To Treatment Period End Date (in whole days). Both fields are submitted data.,linked_nhse_health_records
PID,string,,,,,participant:PID,many_to_one,Our Future Health Linked NHS HES ECDS Data,PID,,Participant ID,linked_nhse_health_records
RECORD_IDENTIFIER,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,RECORD_IDENTIFIER,,The generated unique identifier for the episode.,linked_nhse_health_records
REFERRAL_ASSESSMENT_DATE_1,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_DATE_1,,A Referred To Service Assessment Date is the date a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_DATE_2,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_DATE_2,,A Referred To Service Assessment Date is the date a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_DATE_3,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_DATE_3,,A Referred To Service Assessment Date is the date a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_DATE_4,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_DATE_4,,A Referred To Service Assessment Date is the date a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_TIME_1,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_TIME_1,,A Referred To Service Assessment Time is the Time a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_TIME_2,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_TIME_2,,A Referred To Service Assessment Time is the Time a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_TIME_3,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_TIME_3,,A Referred To Service Assessment Time is the Time a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRAL_ASSESSMENT_TIME_4,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRAL_ASSESSMENT_TIME_4,,A Referred To Service Assessment Time is the Time a PATIENT was assessed by a CARE PROFESSIONAL from a SERVICE which the PATIENT has been referred to.  V4 - Mapped from REFERRED TO SERVICE ASSESSMENT TIMESTAMP.,linked_nhse_health_records
REFERRED_TO_SERVICE_1,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRED_TO_SERVICE_1,,An inpatient service to which the patient was referred for admission or opinion by the treating clinician.,linked_nhse_health_records
REFERRED_TO_SERVICE_2,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRED_TO_SERVICE_2,,An inpatient service to which the patient was referred for admission or opinion by the treating clinician.,linked_nhse_health_records
REFERRED_TO_SERVICE_3,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRED_TO_SERVICE_3,,An inpatient service to which the patient was referred for admission or opinion by the treating clinician.,linked_nhse_health_records
REFERRED_TO_SERVICE_4,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,REFERRED_TO_SERVICE_4,,An inpatient service to which the patient was referred for admission or opinion by the treating clinician.,linked_nhse_health_records
ROW_ID,string,local,,,,,,Our Future Health Linked NHS HES ECDS Data,ROW_ID,,OFH generated local key,linked_nhse_health_records
SEEN_DATE,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEEN_DATE,,"Emergency Care Date Seen For Treatment is the date that the PATIENT is seen by a clinical decision maker (a CARE PROFESSIONAL who can define the management plan and discharge the PATIENT) to diagnose the problem and arrange or start definitive treatment as necessary.  Note that for piloting purposes only, an Emergency Care Date Seen For Treatment may also be the Ambulatory Emergency Care Date Seen For Treatment.  V4 - Mapped from EMERGENCY CARE TIMESTAMP SEEN FOR TREATMENT.",linked_nhse_health_records
SEEN_TIME,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEEN_TIME,,"An Emergency Care Time Seen For Treatment is the time that the PATIENT is seen by a clinical decision maker (a CARE PROFESSIONAL who can define the management plan and discharge the PATIENT) to diagnose the problem and arrange or start definite treatment as necessary.  Note that for piloting purposes only, an Emergency Care Time Seen For Treatment may also be the Ambulatory Emergency Care Time Seen For Treatment.  V4 - Mapped from EMERGENCY CARE TIMESTAMP SEEN FOR TREATMENT.",linked_nhse_health_records
SEQUENCE_NUMBER_1,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_1,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_10,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_10,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_11,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_11,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_12,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_12,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_2,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_2,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_3,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_3,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_4,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_4,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_5,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_5,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_6,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_6,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_7,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_7,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_8,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_8,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SEQUENCE_NUMBER_9,integer,,,,,,,Our Future Health Linked NHS HES ECDS Data,SEQUENCE_NUMBER_9,,"The sequence number of a CODED CLINICAL ENTRY, recorded to enable correct sequential processing of data. Note: This is not cleaned, and users are advised to use the field D_DIAGNOSIS_ORDINAL instead.",linked_nhse_health_records
SERVICE_REQUEST_DATE_1,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,SERVICE_REQUEST_DATE_1,,The DATE that a PATIENT was referred to another SERVICE during an Emergency Care Attendance.  V4 - Mapped from ACTIVITY SERVICE REQUEST TIMESTAMP (EMERGENCY CARE).,linked_nhse_health_records
SERVICE_REQUEST_DATE_2,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,SERVICE_REQUEST_DATE_2,,The DATE that a PATIENT was referred to another SERVICE during an Emergency Care Attendance.  V4 - Mapped from ACTIVITY SERVICE REQUEST TIMESTAMP (EMERGENCY CARE).,linked_nhse_health_records
SERVICE_REQUEST_DATE_3,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,SERVICE_REQUEST_DATE_3,,The DATE that a PATIENT was referred to another SERVICE during an Emergency Care Attendance.  V4 - Mapped from ACTIVITY SERVICE REQUEST TIMESTAMP (EMERGENCY CARE).,linked_nhse_health_records
SERVICE_REQUEST_DATE_4,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,SERVICE_REQUEST_DATE_4,,The DATE that a PATIENT was referred to another SERVICE during an Emergency Care Attendance.  V4 - Mapped from ACTIVITY SERVICE REQUEST TIMESTAMP (EMERGENCY CARE).,linked_nhse_health_records
TREATMENT_CODE_1,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_1,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_10,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_10,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_11,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_11,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_12,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_12,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_2,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_2,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_3,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_3,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_4,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_4,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_5,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_5,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_6,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_6,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_7,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_7,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_8,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_8,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_CODE_9,string,,SNOMED_ECDS_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_CODE_9,,EMERGENCY CARE PROCEDURE (SNOMED CT) is the SNOMED CT® concept ID which is used to identify a Patient Procedure performed while a PATIENT is under the care of an EMERGENCY CARE Service.,linked_nhse_health_records
TREATMENT_DATE_1,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_1,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_10,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_10,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_11,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_11,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_12,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_12,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_2,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_2,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_3,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_3,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_4,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_4,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_5,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_5,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_6,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_6,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_7,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_7,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_8,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_8,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_DATE_9,date,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_DATE_9,,The date on which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_FUNCTION_CODE,string,,TREATMENT_FUNCTION_CODE_ecds_coding,yes,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_FUNCTION_CODE,,ACTIVITY TREATMENT FUNCTION CODE (DECISION TO ADMIT) is the TREATMENT FUNCTION CODE of the SERVICE to which a PATIENT is to be admitted.,linked_nhse_health_records
TREATMENT_TIME_1,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_1,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_10,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_10,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_11,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_11,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_12,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_12,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_2,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_2,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_3,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_3,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
TREATMENT_TIME_4,string,,,,,,,Our Future Health Linked NHS HES ECDS Data,TREATMENT_TIME_4,,The time at which treatments were performed while the person was under the care of the Emergency Care facility.  V4 - Mapped from CODED PROCEDURE TIMESTAMP (EMERGENCY CARE PROCEDURE).,linked_nhse_health_records
